pair,score
1LGH(2):K_4NWR(4):AT,0.0002880267275031
6TPI(1):A_6TPI(1):C,0.083818644285202
6TI2(1):B_3IEY(1):A,0.0020302014891058
6DRH(4):G_6DRH(4):H,0.0032682847231626
6XF1(2):C_6XZ6(1):A,0.0910416468977928
1G73(2):D_6BZF(2):D,0.0459706857800483
1GKA(1):A_3TND(1):A,0.0005854830378666
3M6M(1):B_3M6M(1):E,0.1780978143215179
6COJ(1):A_3PUF(3):G,0.0011013282928615
7BY3(1):D_3AMJ(1):B,0.0016347762430086
6GW6(1):B_5CFF(1):A,0.0009552934789098
6CP9(4):H_6LBU(1):A,0.0443025380373001
6OK1(1):A_6OK1(1):B,0.7655766010284424
4ZQU(1):B_3A0R(1):B,0.0124614657834172
6Y4L(1):A_6Y4L(1):B,0.0437779799103736
5XE3(1):A_7VD7(1):B,0.1356832385063171
3EXE(2):E_3R84(19):U,0.0025366116315126
7EXZ(2):B_4X33(1):B,0.0559015311300754
1R6O(3):B_3LBX(1):A,0.005461027380079
7C96(1):A_7C96(1):B,0.0022628563456237
3V6I(1):A_5MC9(1):B,0.0034224744886159
3L4B(1):D_3LKX(1):A,0.0009116911678574
3M6M(1):E_3Q4H(2):B,0.4271031320095062
3NQZ(1):A_5ZB2(1):B,0.0007238600519485
6HUL(1):A_3LBX(1):B,0.0004714014939963
2IYB(2):F_6F45(1):A,0.000259797234321
3Q4H(2):B_6XRW(1):A,0.016300169751048
2J9U(1):A_6HUL(1):A,0.0097687952220439
5MW9(2):G_2ZQK(2):B,0.0002052171475952
5E3E(1):A_4X33(1):B,0.0068561374209821
2XQN(1):A_3A0R(1):A,0.0015331110917031
3LKX(1):B_2HZS(5):G,0.0035162551794201
4EXP(1):X_1Z6O(1):O,0.0016502133803442
5AUP(1):I_4TMA(2):J,0.0014531982596963
6XOD(1):A_7UM4(1):A,0.0009871061192825
3M7F(1):B_5MU7(1):A,0.0114183761179447
5ZB2(1):A_1TY4(1):D,0.0061463150195777
6XF1(2):D_2BUY(1):B,0.0009486637427471
4BY6(2):B_2HZS(5):H,0.4478817284107208
1H3O(2):C_1R6O(3):B,0.0090002426877617
2R6A(1):C_5KEV(1):A,0.0002329861017642
6M2I(1):A_2DS2(2):C,0.008426739834249
1OFH(1):A_7BY3(1):C,0.0050679142586886
6U08(2):D_3Q4H(2):A,0.0028163115493953
5NT7(1):C_7FAD(2):C,0.0988994240760803
5CFF(1):A_7UM4(1):A,0.0011312594870105
2CZV(1):B_2CG5(1):B,0.0025015017017722
1Z6O(1):C_5ERG(1):A,0.0087410453706979
6TI2(1):E_6TUN(2):B,0.0020787061657756
4BY6(2):C_1H3O(2):C,0.0030501685105264
2IDO(2):D_6PNQ(1):A,0.0016499299090355
5Y26(1):B_5NUS(1):A,0.0043029370717704
3TVT(1):A_4NWO(1):A,0.0004666934546548
6COJ(1):B_5MW9(2):F,0.0003730151220224
4CYJ(2):D_6VW9(1):A,0.0015654482413083
5WB5(1):A_5WB5(1):B,0.1570783704519271
5CK3(1):B_5J1L(1):B,0.0007581041427329
4C4K(1):O_5UIW(1):A,0.0021765022538602
6LBU(1):A_6LBU(1):B,0.3263484835624695
7C96(1):B_4TPS(2):C,0.0043825530447065
2WP0(1):A_4Y66(2):C,0.0172266326844692
5ERG(1):A_5MU7(1):A,0.1347285956144333
3A0R(1):A_6GND(2):D,0.0043029086664319
7FAD(2):D_2J9U(1):A,0.0104470085352659
4PJ2(2):B_6TRI(1):A,0.0181640051305294
2BUY(1):A_3M6M(1):E,0.0009062168537639
1R6O(3):B_2J9U(1):A,0.1024105846881866
6DRH(4):G_4WWR(3):D,0.0044066710397601
2XQN(1):T_3NQZ(1):B,0.0007417921442538
6TRI(1):B_2Y3N(1):D,0.0020921363029628
7FAD(2):D_7VKB(1):B,0.010962389409542
3X37(1):B_5UIW(1):B,0.0070107132196426
5WRV(1):A_4ZK7(1):E,0.0012189204571768
6U3W(1):A_6KM7(1):A,0.0122041422873735
3LKX(1):B_7VKB(1):B,0.0012407056055963
1TFO(1):B_3BEG(1):A,0.0044250870123505
4QMF(2):A_5Y9W(1):B,0.000324063032167
1Z6O(1):O_7UM4(1):B,0.0012888960773125
3CJH(2):J_4NWO(1):B,0.0013103181263431
1H3O(2):D_2ZQK(2):D,0.0035452800802886
7RAG(1):A_5B64(1):A,0.001141591113992
2Y9X(2):B_6RCX(1):B,0.0003193755983375
2ES4(3):E_6B12(2):D,0.0027271332219243
6TUN(2):B_5CTR(1):A,0.0102098351344466
5K8J(1):A_5K8J(1):B,0.9231526851654052
2J9U(1):B_4DGW(1):A,0.0039293388836085
4QX8(2):D_3TVT(1):B,0.0006969319656491
6TUN(2):B_1Q5R(1):A,0.0303949061781168
5Y9W(1):B_5Y9W(1):C,0.0120501965284347
4PJ2(2):B_7UM4(1):B,0.0010616017971187
4V02(1):C_3MB2(2):L,0.001209198613651
6KPD(1):C_1T3E(1):P,0.0057962695136666
5CK3(1):B_6X0A(15):O,0.0008597435080446
5IBW(1):A_2XZ0(2):B,0.0011891791364178
6COJ(1):A_6B12(2):D,0.0039756936021149
6TRI(1):B_4DGW(1):B,0.0017466489225625
2WP0(1):A_3AMJ(1):B,0.0015620327321812
4NWR(4):AS_1T3E(1):B,0.020574877038598
7LA5(1):B_3H0W(1):B,0.0471395663917064
5MU7(1):B_6KPD(1):B,0.3294214606285095
2IYB(2):B_3BEG(1):B,0.257265031337738
1TQY(4):H_2CZV(1):B,0.0006469378713518
6MAF(1):C_3A5Z(1):D,0.0074342424049973
7RAG(1):B_6IB8(1):C,0.0126068508252501
5MU7(1):B_1LGH(2):J,0.0011245870264247
5NUS(1):B_5XKJ(1):E,0.0005100599955767
2Y0N(1):E_4FXE(1):E,0.0019810579251497
5MU7(1):A_7LA5(1):A,0.0005750705604441
2Y0N(1):A_3F1I(1):S,0.0125601328909397
5Y26(1):B_1XG2(1):B,0.0010927155381068
5Y9W(1):B_6HPB(1):B,0.000290452298941
5OW5(1):A_4QX8(2):D,0.0041044391691684
2IYB(2):F_6KZA(2):B,0.0011172853410243
4DGW(1):A_5C6D(1):A,0.0122086619958281
6PNQ(1):A_4ZQU(1):A,0.017548844218254
1GKA(1):A_5XKJ(1):C,0.0269861575216054
3CJH(2):I_2PTT(1):A,0.0009741671965457
2PT7(1):H_2XQN(1):T,0.0087315384298563
6GW6(1):A_6TUN(2):C,0.0004755633999593
4CYJ(2):F_5WB5(1):B,0.0015231856377795
3NQZ(1):B_2CG5(1):B,0.0010098615894094
3F1I(1):S_7DMA(1):B,0.000803843839094
1H3O(2):D_5WB5(1):A,0.0015032349620014
5WRV(1):A_7VKB(1):B,0.0042857937514781
4CXF(1):A_4QMF(2):B,0.0005758884362876
6LBT(1):C_6KM7(1):C,0.0365219004452228
6DRH(4):H_5J1L(1):A,0.0031514721922576
2CZV(1):B_2XQN(1):A,0.0009558192687109
3EXE(2):E_6DRH(4):H,0.007074904628098
5HY3(1):A_5Y26(1):B,0.0035806633532047
1G73(2):D_5UIW(1):B,0.0009305918356403
2Y3N(1):C_6LBU(1):B,0.0036812603939324
6TPI(1):A_5WB5(1):A,0.0005912999622523
3LKX(1):B_2XQN(1):A,0.0065336418338119
2YC4(1):D_5ZB2(1):A,0.0279286131262779
4DGW(1):B_2BUY(1):B,0.0004385720239952
4EXP(1):A_1SV0(2):B,0.0233550500124692
3Q4H(2):A_5IBW(1):A,0.0005893368506804
1GKA(1):B_4QX8(2):C,0.0015782590489834
2ZQK(2):D_6JCK(1):B,0.0020927817095071
3IEY(1):B_1RP3(4):H,0.236833855509758
1RP3(4):G_5MC9(1):C,0.0011531255440786
7LA5(1):A_7LA5(1):B,0.6408106684684753
6X0A(15):o_6XAW(1):A,0.0008686751243658
3M6M(1):B_6DRH(4):H,0.0013088413979858
5OW5(1):A_4QMF(2):B,0.1260048002004623
2PT7(1):H_6COJ(1):A,0.0007973192259669
3PUF(3):G_6AKM(1):B,0.001682897680439
6U08(2):C_2ZQK(2):B,0.0120579423382878
2XQN(1):A_6KPD(1):B,0.0013961723307147
3IEY(1):A_3A5Z(1):D,0.0003735323552973
6NXF(1):B_2Y0N(1):A,0.0205329470336437
6TUN(2):B_3AMJ(1):A,0.0014258580049499
3M7F(1):B_4UDM(1):A,0.0013829238014295
3M6M(1):B_5HY3(1):B,0.0025615054182708
3X37(1):B_3TVT(1):A,0.0021075366530567
6POL(2):C_1TQY(4):G,0.0005235882708802
2IDO(2):C_1T3E(1):P,0.0016622885596007
3NQZ(1):B_7FAD(2):C,0.0011817198246717
6WEG(1):C_1SV0(2):D,0.0010912819998338
1RP3(4):G_3AMJ(1):B,0.000767950026784
1OFH(1):A_2QAG(1):B,0.0034078604076057
6TUN(2):C_4CC4(3):E,0.0020235076081007
6TI2(1):E_5JW9(1):A,0.000853298115544
6BZF(2):D_6KM7(1):C,0.0014162131119519
5NT7(1):D_4EXP(1):A,0.0097311688587069
6VW9(1):A_6VW9(1):B,0.02702546864748
5JNO(1):A_5JNO(1):B,0.0052597247995436
4EXP(1):X_3M6M(1):B,0.0005638048169203
3WXX(4):G_6POL(2):D,0.0012337280204519
1R6O(3):B_4FXE(1):E,0.0846288204193115
6XOD(1):A_7BY3(1):C,0.0007581980898976
3FGC(2):C_3CJH(2):J,0.0005226117209531
2QAG(1):B_3PUF(3):G,0.0139495376497507
3F1I(1):H_6OK1(1):B,0.0012118212180212
5WRV(1):B_5NUS(1):B,0.011638811789453
1Z6O(1):O_3PUF(3):H,0.0046087321825325
1R6O(3):B_1R6O(3):D,0.5274702906608582
4V02(1):C_2Y0N(1):E,0.0023056275676935
3AV0(1):B_5NT7(1):D,0.0005791829316876
4X33(1):A_4X33(1):B,0.0017470811726525
3AMJ(1):A_6XZ6(1):B,0.0040574488230049
4WWR(3):C_6MAF(1):A,0.0045376429334282
4CXF(1):A_4KBQ(1):A,0.0024530501104891
3LBX(1):A_3F1I(1):H,0.2336374372243881
6WEG(1):C_1XG2(1):B,0.0007148999138735
3ZDM(1):E_7BY3(1):C,0.0052985013462603
3M7F(1):B_5MU7(1):B,0.0110296681523323
6OD1(1):A_5B64(1):A,0.0007363702752627
3LKX(1):A_4QX8(2):C,0.0098282136023044
3GQI(1):A_6GJE(1):A,0.0148342894390225
5CTR(1):C_1TFO(1):A,0.007574753370136
6XOD(1):A_3ZDM(1):F,0.9664386510849
5NUP(1):D_6LBU(1):B,0.0052740364335477
7EXZ(2):A_3MB2(2):L,0.0016706063179299
4KBQ(1):A_3LKX(1):A,0.0371696464717388
3H0W(1):A_6M2I(1):A,0.000776186119765
3HUG(6):J_7ETR(1):A,0.2815469801425934
4WWR(3):D_6WEG(1):A,0.0005195425474084
5B64(1):A_5NT7(1):C,0.0052228821441531
6GND(2):D_1T3E(1):B,0.0031963381916284
6COJ(1):A_4XA9(8):H,0.0005122308502905
3X37(1):A_1TQY(4):H,0.0023175263777375
7MWR(1):A_3R84(19):U,0.0023292866535484
2DS2(2):D_2XTS(1):C,0.001022812561132
6L5K(1):A_3A5Z(1):C,0.000664715829771
4TMA(2):J_3HUG(6):J,0.0017744124634191
6RCX(1):A_6KZA(2):B,0.0021158263552933
6XAW(1):A_5CFF(1):F,0.0465417392551898
4XA9(8):h_6RCX(1):A,0.0011878387304022
4DGW(1):A_4DGW(1):B,0.984353482723236
6YJP(1):A_5C6D(1):C,0.0026532460469752
4CYJ(2):D_5MW9(2):G,0.0030687530525028
6Y4L(1):B_5YK7(1):D,0.0025375988334417
2BUY(1):A_4FXE(1):E,0.0011076676892116
2IYB(2):B_6BZF(2):D,0.0023672780953347
3FGC(2):D_4EXP(1):X,0.0003236992924939
6LBT(1):A_7LA5(1):A,0.0010510315187275
4WW9(1):A_1R6O(3):B,0.0052260598167777
5C6D(1):C_5Y9W(1):C,0.0003796076052822
4QX8(2):C_4XA9(8):H,0.0255612023174762
4ZIR(1):B_4EXP(1):X,0.0006882714806124
3A5Z(1):D_3CDK(1):C,0.8474513292312622
3ZDM(1):E_4FXE(1):B,0.004443968180567
2IDO(2):C_4X33(1):A,0.8473168611526489
4ZIR(1):B_5YK7(1):D,0.0005822941893711
1TY4(1):D_1OFH(1):G,0.0025747334584593
3F1I(1):H_6MAF(1):C,0.0019187808502465
4NWO(1):B_6XAW(1):B,0.0027560922317206
1LGH(2):J_1G73(2):D,0.0001996561913983
4NWO(1):A_4NWO(1):B,0.3400147259235382
5JNO(1):A_1TFO(1):A,0.0972456336021423
3R84(19):V_5WRV(1):B,0.0119394166395068
2ZQK(2):D_3IEY(1):A,0.0014875060878694
5HY3(1):B_5UIW(1):A,0.0016246013110503
4ZIR(1):B_5CFF(1):F,0.0010125763947144
4QMF(2):B_4QMF(2):A,0.0096704810857772
6OD1(1):B_5K8J(1):B,0.0105812922120094
6XAW(1):B_5CTR(1):C,0.0070383390411734
3NQZ(1):B_5Y26(1):A,0.0007566043641418
5HY3(1):A_5HY3(1):B,0.9623054265975952
5MU7(1):A_3OEI(1):D,0.0009958398295566
7C96(1):A_3F1I(1):S,0.0021831514313817
6U3W(1):A_5MW9(2):G,0.0013431470142677
4X33(1):A_7P99(1):A,0.0027239772025495
6PNQ(1):B_2Y3N(1):D,0.0015398991527035
4ZIR(1):B_6DRH(4):G,0.0341004878282547
5MPO(1):C_1H3O(2):C,0.0006997145246714
3CJH(2):I_5IBW(1):A,0.0067703793756663
6BZF(2):C_1RP3(4):H,0.0014292573323473
6NKL(1):A_2PMS(2):D,0.0048102661967277
2Y3N(1):C_6L5K(1):A,0.001121029141359
6NKL(1):C_3LKX(1):B,0.001244664308615
6DRH(4):H_6GND(2):C,0.0022678258828818
3HUG(6):I_6B12(2):B,0.0063404953107237
4NL9(2):D_3TVT(1):B,0.0071739805862307
5ERG(1):B_4Y66(2):D,0.1680901944637298
4CC4(3):E_6U3W(1):A,0.0011306969681754
6MAF(1):A_6MAF(1):C,0.9923833012580872
5OF3(1):E_5YK7(1):D,0.0007894457085058
6KML(1):C_2ES4(3):E,0.0011086456943303
6LBT(1):C_3TND(1):A,0.0010828669182956
6B12(2):D_4TPS(2):D,0.1471529006958007
6R3S(1):B_3NYB(1):A,0.0087275318801403
4CC4(3):F_1OFH(1):G,0.0017648719949647
1XG2(1):A_6XF1(2):D,0.0009318397496826
7ENH(1):B_6U08(2):C,0.1230787858366966
3MB2(2):L_3IEY(1):A,0.0003148074902128
2BUY(1):A_2HZS(5):H,0.0006469236686825
3TND(1):A_6F4J(2):B,0.0011369797866791
1TQY(4):H_4QX8(2):D,0.0029335650615394
7FAD(2):D_3FGC(2):C,0.0007961686933413
6PNQ(1):A_6F45(1):D,0.0049402141012251
1G73(2):B_4XA9(8):h,0.0035369112156331
3ZDM(1):E_3ZDM(1):F,0.0045935213565826
4NL9(2):B_5UIW(1):B,0.0034248074516654
1Z6O(1):C_6KM7(1):A,0.0082460325211286
5MPO(1):B_5MPO(1):C,0.2984540164470672
3AV0(1):B_6KPD(1):B,0.0020643833559006
1N2D(1):C_6HUL(1):A,0.0004870423581451
7V5Z(1):B_4Y66(2):C,0.0009819789556786
5MPO(1):B_5B64(1):B,0.0012897937558591
5CFF(1):A_5CFF(1):F,0.0182385947555303
2WP0(1):C_4EXP(1):X,0.000401458266424
4NWR(4):AS_5ERG(1):B,0.0347498431801795
6BSC(1):B_2PMS(2):D,0.0005762942018918
4X33(1):B_2IDO(2):C,0.0021734619513154
3Q4H(2):A_3Q4H(2):B,0.9954279661178588
3L4B(1):D_5IBW(1):C,0.0015867913607507
4BFI(1):A_4NL9(2):D,0.0052183922380208
2CG5(1):B_1R6O(3):B,0.2867091596126556
6Y4L(1):B_5ERG(1):A,0.0045075067318975
2IDO(2):C_3WXX(4):H,0.0009534009150229
3CJH(2):J_1Q7L(3):B,0.0026988289318978
6MAF(1):C_5CK3(1):B,0.0089451596140861
3QVG(2):A_6R3S(1):B,0.0335063673555851
5C6D(1):A_6TUN(2):B,0.012238634750247
6NKL(1):C_3OEI(1):B,0.8108441829681396
5AUP(1):I_3M7F(1):B,0.000523961673025
3EXE(2):H_7DMA(1):B,0.0301777068525552
4KBQ(1):C_1SV0(2):D,0.0040149698033928
3H0W(1):B_5NUS(1):A,0.0226688385009765
2IYB(2):B_5MW9(2):F,0.012973572127521
2Y0N(1):A_6D0H(1):B,0.0007979847723618
6Y4L(1):B_6TUN(2):B,0.0481337532401084
2CG5(1):B_2Y9X(2):F,0.0012866931501775
5J1L(1):A_5ZB2(1):B,0.0024628594983369
6GJE(1):A_3TND(1):A,0.0013732408406212
6JCK(1):A_3V6I(1):B,0.0027628620155155
5Y26(1):A_7VKB(1):B,0.0020159953273832
3TVT(1):B_5WB5(1):B,0.0017460770905017
5NUP(1):D_3R84(19):V,0.0014377764891833
5AUP(1):I_5JW9(1):B,0.0016545604448765
6BSC(1):A_6LBU(1):B,0.0005774807068519
3AV0(1):B_5JNO(1):A,0.0015846692258492
5HY3(1):A_7LA5(1):A,0.001318622729741
3M7F(1):B_3LBX(1):A,0.3695420920848846
2Y0N(1):E_4WW9(1):A,0.0314571857452392
1XG2(1):B_3CDK(1):C,0.0006297244108282
6F4J(2):B_6BSC(1):B,0.0012201337376609
2J9U(1):B_5CFF(1):A,0.0003674649924505
4Y66(2):D_2ZP9(1):G,0.028234165161848
7EXZ(2):B_6M2I(1):A,0.3014992475509643
3Q4H(2):A_5XKJ(1):E,0.0004817605949938
1Q7L(3):A_2VDW(4):G,0.0009013651288114
1SV0(2):B_6HUL(1):B,0.0005535373347811
4PJ2(2):C_3TND(1):B,0.0016725230962038
1XG2(1):A_6IB8(1):C,0.0024665417149662
5B64(1):B_2R6A(1):C,0.0029207144398242
3A0R(1):B_6F4J(2):B,0.0015236927429214
5NUS(1):A_3CJH(2):I,0.0058659524656832
3MB2(2):I_6TI2(1):B,0.001770019182004
5CK3(1):A_5CK3(1):B,0.9722481966018676
6YJP(1):A_5MW9(2):F,0.0004306258342694
3HUG(6):I_3NQZ(1):B,0.001067339326255
1SV0(2):B_3WXX(4):H,0.0008197531569749
6F4J(2):B_6LBU(1):B,0.0030886200256645
2ZQK(2):B_3M6M(1):B,0.0002851577301044
6PNQ(1):B_6R3S(1):A,0.0507896058261394
4UDM(1):A_6MAF(1):C,0.8969569802284241
5NUP(1):A_6XAW(1):A,0.0019611862953752
5MPO(1):C_6IB8(1):C,0.00140494806692
6Y4L(1):A_3LKX(1):B,0.0110815986990928
6XF1(2):D_5CK3(1):A,0.0054367370903491
5XE3(1):E_6XF1(2):D,0.0005636847345158
5IBW(1):A_3BEG(1):A,0.001824616570957
2R6A(1):C_1R6O(3):B,0.1390588134527206
2BUY(1):B_2Y3N(1):C,0.0057972911745309
1QDL(1):B_2J9U(1):B,0.0017806040123105
7LA5(1):A_2WP0(1):C,0.0006943597109057
6HUL(1):B_7RAG(1):A,0.0016451361589133
4CC4(3):F_2CG5(1):A,0.0212383046746253
4EXP(1):A_4EXP(1):X,0.005965263582766
3EXE(2):E_5NUS(1):B,0.0022764347959309
5OF3(1):E_2ZP9(1):J,0.0012951258104294
5CK3(1):B_4UDM(1):A,0.0012659529456868
6HUL(1):A_6HUL(1):B,0.6949608325958252
5J4A(1):B_5K8J(1):B,0.0005734064616262
2Y3N(1):D_3WXX(4):H,0.0261014308780431
1TY4(1):B_4BY6(2):B,0.0057020373642444
4UDM(1):B_2ES4(3):B,0.0018293468747287
7RAG(1):B_6VW9(1):A,0.0031622208189219
7KBJ(2):J_3QVG(2):B,0.0030015064403414
6L5K(1):A_6L5K(1):B,0.9777416586875916
6F4J(2):B_6JCK(1):A,0.1188290417194366
2ES4(3):E_2XZ0(2):D,0.0021591747645288
3IEY(1):A_6LBT(1):C,0.0022208443842828
2ES4(3):B_6JCK(1):B,0.0004091974988114
6M2I(1):A_5JW9(1):A,0.0003623877419158
5Y9W(1):B_4QX8(2):C,0.0017849213909357
1TQY(4):G_1TQY(4):H,0.9897264838218688
1XG2(1):B_6XZ6(1):B,0.0521724186837673
2QAG(1):B_3QVG(2):A,0.0042296405881643
1R6O(3):D_3IEY(1):B,0.0041597723029553
4WW9(1):A_4WW9(1):B,0.0088126081973314
5IBW(1):A_5CFF(1):F,0.0023861832451075
4V02(1):C_4C4K(1):T,0.0012850721832364
5HY3(1):A_6RCX(1):B,0.0021257540211081
6X0A(15):o_2ZQK(2):B,0.0003396934189368
5WB5(1):A_7BY3(1):C,0.0011389831779524
4ZK7(1):E_7DG5(1):A,0.0026058198418468
4KBQ(1):A_4KBQ(1):C,0.089404359459877
5B64(1):A_4KBQ(1):A,0.1072605773806572
1N2D(1):A_7V5Z(1):B,0.0012022084556519
3PUF(3):G_2Y3N(1):D,0.0005127381300553
6U3W(1):A_5OF3(1):D,0.003417762927711
1H3O(2):C_5WB5(1):B,0.0034941683989018
7FAD(2):C_6MAF(1):C,0.0642697662115097
6B12(2):B_7VD7(1):A,0.0812116861343383
6GND(2):C_7UM4(1):B,0.0702395737171173
3GQI(1):A_5Y26(1):A,0.0014745066873729
4QX8(2):D_6KZA(2):D,0.0011483620619401
6XF1(2):D_3AMJ(1):B,0.0007066479302011
3ZDM(1):E_6MAF(1):A,0.8348106145858765
2R6A(1):C_6VW9(1):B,0.0040098056197166
6DRH(4):H_3LBX(1):A,0.0042929383926093
3M7F(1):A_6D0H(1):A,0.0006269702571444
7VKB(1):B_5WB5(1):B,0.0171310454607009
7ETR(1):A_6KPD(1):C,0.0013101689983159
2XTS(1):C_6WEG(1):A,0.0003985263756476
6NKL(1):C_5NUS(1):B,0.0013401709729805
4UDM(1):A_5CTR(1):A,0.0022656365763396
2VDW(4):H_6Y4L(1):B,0.0042226896621286
4KBQ(1):C_5K8J(1):A,0.0004109682049602
6ZT0(1):AAAA_3M7F(1):A,0.0032087319996207
5Y9W(1):B_5IBW(1):C,0.0005726178060285
7VD7(1):A_4UDM(1):B,0.1501732915639877
3AV0(1):A_6YJP(1):C,0.0009732790058478
3LBX(1):B_5OF3(1):E,0.0006999332690611
1H3O(2):D_3CDK(1):C,0.0007944767712615
2IDO(2):C_4NWR(4):AT,0.0129584623500704
6TRI(1):A_6TRI(1):B,0.9920065999031068
6X0A(15):O_5NUP(1):D,0.0018016514368355
6HPB(1):A_6HPB(1):B,0.4397020637989044
6NXF(1):B_2QAG(1):B,0.0982504561543464
5ERG(1):A_6DRH(4):G,0.0013722353614866
3LBX(1):B_5MC9(1):B,0.0341129936277866
6GW6(1):B_6TRI(1):A,0.0485731586813926
7LA5(1):A_2FOI(1):D,0.0007578448276035
4TMA(2):J_7DG5(1):A,0.00162811181508
3TND(1):A_5NUP(1):D,0.0033771900925785
4WW9(1):A_6LBT(1):C,0.0092556783929467
6KPD(1):B_4XA9(8):h,0.0014654085971415
4CYJ(2):D_4CYJ(2):F,0.042006354779005
3CJH(2):J_3OEI(1):D,0.0005682213231921
1TFO(1):A_6GW6(1):B,0.002721466589719
5YXY(1):A_5MC9(1):B,0.0006141107296571
3MB2(2):I_7EXZ(2):A,0.0015381991397589
3TND(1):B_1G73(2):D,0.0009128550882451
6KPD(1):C_6OD1(1):B,0.0014019020600244
2Y0N(1):E_5CTR(1):C,0.0126317627727985
7P99(1):A_5IBW(1):C,0.0052272165194153
6KM7(1):A_5ZB2(1):A,0.0385903492569923
3TVT(1):A_5CTR(1):A,0.0198006406426429
5MU7(1):B_6KML(1):C,0.0008887385483831
6DRH(4):G_5HY3(1):A,0.0138796232640743
5ZB2(1):A_3OEI(1):B,0.0006994425202719
6BSC(1):A_6BSC(1):B,0.1406853049993515
2IDO(2):C_1SV0(2):D,0.0102403340861201
2Y9X(2):B_6AKM(1):B,0.000220785208512
6NXF(1):B_6NXF(1):V,0.609176516532898
7MWR(1):A_2IYB(2):F,0.0057374560274183
2CG5(1):A_2CG5(1):B,0.1512409895658493
6TUN(2):C_4BFI(1):B,0.0024268066044896
7BY3(1):C_7ENH(1):B,0.0009974559070542
5KEV(1):A_5KEV(1):B,0.3672680556774139
4V02(1):B_3OEI(1):D,0.0011391572188585
7C96(1):B_1Q5R(1):A,0.000880398612935
4DGW(1):A_4QX8(2):D,0.0005974803352728
1TQY(4):H_4CC4(3):F,0.0007807226502336
6GJE(1):A_6D0H(1):A,0.0012923625763505
6GJE(1):A_3NQZ(1):A,0.0007485641981475
4NWR(4):AT_3QVG(2):A,0.0011829269351437
5NUP(1):D_5YK7(1):C,0.0005733140860684
3WXX(4):G_5ERG(1):A,0.0024185231886804
6AKM(1):A_7MWR(1):A,0.0020160826388746
6GW6(1):A_5C6D(1):A,0.0029162378050386
3NYB(1):B_6MAF(1):A,0.0292750503867864
6KM7(1):A_6KM7(1):C,0.1393679082393646
3PUF(3):G_3PUF(3):I,0.3076103627681732
2J9U(1):A_6XZ6(1):B,0.0067740422673523
5WB5(1):A_5YXY(1):D,0.0006421109428629
4FXE(1):B_6F45(1):D,0.0004080324724782
2VDW(4):H_5OW5(1):A,0.004922806750983
1G73(2):B_3MB2(2):L,0.002601470099762
5NUS(1):A_2WP0(1):A,0.0158790647983551
1QDL(1):A_1H3O(2):C,0.0008240638999268
7KBJ(2):I_4DGW(1):A,0.0012703442480415
2YC4(1):D_3HUG(6):I,0.0007744794129393
7ENH(1):B_1Z6O(1):C,0.0010559291113168
6ZT0(1):AAAA_4XA9(8):h,0.0007470640703104
5MC9(1):C_5WRV(1):A,0.0019819755107164
5Y26(1):A_5Y26(1):B,0.7974779009819031
7ETR(1):A_7ETR(1):C,0.6069730520248413
7DG5(1):A_7DG5(1):B,0.9857584238052368
5YK7(1):C_7ENH(1):A,0.0030414245557039
7DG5(1):A_6IB8(1):A,0.0012196985771879
5NUP(1):D_4Y66(2):D,0.0004959319485351
2ES4(3):E_4XA9(8):H,0.0005839401273988
6Y4L(1):A_6MAF(1):C,0.0022112485021352
4V02(1):C_6OD1(1):A,0.0015079117147251
6GJE(1):D_6X0A(15):o,0.0009600258199498
1TFO(1):A_3M7F(1):A,0.0073955124244093
6ZT0(1):A_6HPB(1):A,0.0016417431179434
5MU7(1):B_7RAG(1):B,0.0005010298336856
6TPI(1):C_3TVT(1):A,0.0023985418956726
1R6O(3):D_7P99(1):C,0.0020398059859871
7ENH(1):A_1TFO(1):B,0.9501588940620422
7EXZ(2):A_7EXZ(2):B,0.9835968613624572
4FXE(1):B_2IDO(2):C,0.008916413411498
4NWO(1):B_6R3S(1):B,0.0050775408744812
3IEY(1):A_5C6D(1):A,0.0007224421133287
6U3W(1):B_5CTR(1):C,0.0018258647760376
3A5Z(1):D_4UDM(1):A,0.0036324970424175
1Q7L(3):A_1Q7L(3):B,0.9109588265419006
3TVT(1):B_5NUS(1):A,0.0330219455063343
7VD7(1):A_6NXF(1):V,0.001731690368615
5ERG(1):B_4BFI(1):A,0.0005519773112609
6TI2(1):E_2PMS(2):D,0.007215155288577
3M6M(1):B_6OD1(1):B,0.0091693410649895
2CZV(1):B_6XRW(1):B,0.0006549768149852
6R3S(1):B_7C96(1):A,0.0080121792852878
1TY4(1):B_4CYJ(2):D,0.0026558847166597
3R84(19):V_1SV0(2):D,0.0018025082536041
1QDL(1):A_3Q4H(2):B,0.0019938868936151
6VW9(1):A_5XKJ(1):E,0.0006802363204769
6BZF(2):D_4UDM(1):B,0.0017982962308451
7VKB(1):A_6BZF(2):C,0.031167272478342
2ZQK(2):D_4XA9(8):h,0.0044703017920255
5CTR(1):C_5Y26(1):A,0.0015211493009701
5E3E(1):A_2YC4(1):D,0.0013862242922186
6HPB(1):B_2J9U(1):B,0.0014587979530915
6X0A(15):O_4X33(1):A,0.0142431110143661
6B12(2):D_4CYJ(2):D,0.0046134418807923
6YJP(1):A_3PUF(3):H,0.0035104556009173
3Q4H(2):B_1TY4(1):D,0.0007529469439759
4TPS(2):C_6LBU(1):B,0.9136857986450196
