protein1,protein2,interaction
Q61006,P97377,0
O08609,Q3TXS7,0
P01139,P46061,0
Q9JIA1,Q9R1S0,0
O54709,O35864,0
P48437,Q4KKZ1,0
P00416,Q9DAR0,0
Q62083,Q9CR68,0
P29352,Q9WVS7,0
Q7TS98,Q3V1H9,0
Q91ZW2,Q8C6E0,0
P04351,P34902,0
O88513,P41778,0
Q921A6,Q3UYV9,0
O08665,O55013,0
Q924X6,Q61539,0
P60879,P97454,0
Q9DBL9,Q7TSZ8,0
P35980,P47713,0
Q8BFU0,Q9ES28,0
P22091,P81270,1
X5J519,P19123,0
P51150,Q91XL9,1
P60710,Q6ZWY3,0
P63328,Q63943,0
P28063,P19221,0
O08712,O88485,0
Q76MZ3,Q9JHL1,0
P52633,Q80XE1,0
Q61827,Q91V27,0
Q52L64,Q99M51,0
P14115,P68372,0
P97371,Q6P8X9,0
P61809,P61161,0
Q31099,Q8VCS6,0
Q61127,Q8VI33,0
Q08024,Q811U5,0
P52189,Q9D9D9,0
Q9JI78,Q6PHU5,0
Q91YN9,P01904,0
P54841,Q9WU78,0
Q3U1F9,P02088,0
O35864,O35955,0
Q8VE22,P63328,0
Q9Z0G0,P97372,0
P40336,Q9DCJ7,0
O70343,P97457,0
O88188,Q60722,0
Q3UI43,Q61190,0
Q8CGN5,O88448,0
Q9CQY1,P01901,0
Q3TWN3,Q8BTU1,0
Q9D032,Q921E6,0
O89090,Q62348,0
P97454,Q8CJG0,0
O55033,P51943,0
Q3U1F9,O08543,0
P18469,Q5EE38,0
Q00422,Q9D3X8,0
P22725,Q3TL44,0
Q8R502,P61924,0
O35955,Q148A4,0
E9Q9W7,P62245,0
P29752,Q99MJ6,0
Q9DBG6,P30658,0
Q8BVZ5,O88685,0
Q8BVZ1,Q9CWY8,0
Q99JB6,Q922G7,0
P0DN34,Q8R2L5,0
Q924T2,Q8HWB0,0
O88890,O54714,0
P53986,Q8CGN5,0
U5LP42,O35182,0
P06869,Q9ER88,0
A0A0G2JF94,P26369,0
P01738,Q9CPX7,0
Q9QZ06,Q9D4K7,0
Q9CQY1,Q9Z2W9,0
O88513,P23804,0
O88811,P20109,0
Q8VHW2,Q9D2N4,0
Q925K9,O08785,0
O88485,Q8VCW4,0
Q7TQF7,Q9JM13,0
O88951,P35922,0
Q9QZL0,Q8CJG0,0
Q69Z66,Q8R464,0
P0DP43,P62192,0
Q9DCJ5,Q91V08,0
Q80TG9,O55029,0
Q80ZV0,P35585,0
P52293,P29754,0
Q9JL85,Q91YN9,0
Q9WVB3,P09055,0
Q8VDU0,P24604,0
Q62276,Q920D3,1
P47915,P97318,0
Q9CQP2,P02089,0
O70439,A0A0U5BC76,0
Q9CQ54,P30051,0
P54728,Q99J83,0
P97372,O08734,0
P29752,P62983,0
A0A0M3KL49,Q8CHU3,0
P08113,Q3UYI6,0
P06869,P46471,0
P61979,Q9WV60,0
Q2TBA3,P20109,0
Q99M51,P47713,0
Q9CQZ5,Q9CXZ1,1
P42225,Q64339,1
P14432,P06869,0
P11610,Q9DC71,0
P47911,P70372,0
Q62276,Q61079,0
Q8BX09,A2A825,0
Q8BPZ8,P23812,0
Q9Z1S8,Q80Y75,0
O54786,P23780,0
P61089,P70195,0
Q9CQE3,P14429,0
Q8CII9,P07356,0
O35182,Q8BPZ8,0
Q80Y75,Q9DBR4,0
P15806,Q60760,0
Q9JJX7,P61080,0
P03903,Q9QXL8,0
Q9JHL1,P70338,0
Q9R1P3,Q80TQ2,0
Q8BHN3,Q91V27,0
Q07813,P01823,0
Q63943,Q91Y86,0
Q9D9D8,Q9CQ75,0
Q63934,Q9D7N3,0
P04919,Q91ZD4,0
P03911,Q99LC3,1
P70441,O70469,0
P28741,Q80ZS3,0
Q61180,Q921D4,0
Q9D9V4,P43404,0
Q9DAD0,Q61626,0
P84228,Q8VE22,0
P16330,Q6DIA7,0
Q61006,Q9ERI2,0
Q03526,Q9D855,0
Q9D7W5,P97310,0
Q61733,O88513,0
Q9R194,P97318,0
Q8R502,P41241,0
P14719,P48771,0
P20917,D2YW38,0
Q91YN9,P84228,0
Q64261,P14719,0
Q3U0V2,P62305,0
P27612,Q9QUM9,0
O35730,Q80X85,0
P07750,Q9D9D9,0
P63011,P60670,0
P02089,Q64339,0
Q62232,Q9Z0W1,0
P61358,Q53VQ5,0
P50752,Q00609,0
P47811,P49138,1
P62806,P47757,0
Q60819,P48281,0
P15379,P01723,0
O70439,Q08351,0
O35305,B5KM66,0
Q99LM9,O70343,0
P35991,Q9D7W5,0
P35979,Q99P58,0
P62830,Q8BHN3,0
P17679,Q8C0J2,0
Q61733,P46460,0
Q80WG5,Q60953,0
Q9WVS7,O88786,0
Q3USJ8,P14685,0
Q60769,Q9CQC3,0
P01901,Q9D8C6,0
Q63739,P33242,0
Q9WTV6,Q60773,0
P31938,Q920D3,0
Q60809,O35683,0
Q8K245,Q8CBW3,0
Q8BVZ1,P01724,0
Q9QYK7,Q8C456,0
O35717,Q62225,1
Q61768,O54918,0
P26049,P01645,0
Q99P58,O88685,0
Q9CQA5,Q9Z0F8,0
P56393,Q9DAS2,0
Q99PI8,Q9CY16,0
Q3HNM7,Q9ERK7,0
P03911,Q9JJV2,0
P01723,Q9D9B8,1
Q8C2B3,P40226,0
Q60954,Q9D6J6,0
Q9DCJ7,P06343,0
Q9D8E6,P62881,0
Q149S1,Q9D4Q1,1
P33896,Q8BUV3,0
P01648,Q9JL85,0
P13405,P97377,1
Q04211,Q99PT1,0
Q9CZB6,Q9DAG4,0
Q3UNW5,P13405,0
Q9CWY8,P25233,0
P21784,Q60722,0
P70662,Q08509,0
Q8BG40,Q9QZH6,0
O89100,P47811,0
Q9QUM9,P50580,0
P03888,Q59J78,1
Q6ZWY9,E9Q9F6,0
Q9DBG6,Q9JHS3,0
P43275,Q9CZ82,0
J3QMY9,Q9QUM4,0
P18529,Q8C0J2,0
P19123,Q07440,0
Q9CQ75,P35330,0
P05132,P68368,0
P56391,Q9Z2U0,0
A0NA69,P01820,1
P18181,O09167,0
P63213,P01645,0
O35730,Q3UYI6,0
P05627,Q9DAJ2,0
P23772,Q9WVI9,0
Q9JLC6,Q8K3I6,0
Q8BVZ1,P52795,0
Q60680,P60710,0
Q9WV86,P56391,0
Q9CY16,Q9D1P4,0
P12815,Q9EPL2,0
Q8R4E9,P70195,0
Q9CQY1,P04925,0
Q64329,P29452,0
Q07832,Q60629,0
Q8VDU0,Q9QYS2,0
Q9R109,Q9WTX6,0
Q9WVS7,Q63810,0
P31311,Q5U5Q9,0
Q9Z0F8,Q64287,0
Q8VEK3,Q8VEG6,0
P47708,P83940,0
P30561,Q9DC71,0
Q5XJY5,P00756,0
P58283,P68368,0
P41133,Q9CZB6,0
Q5SSZ7,P62270,0
Q9R0X0,Q64281,0
Q8BH43,P63085,0
Q9CXW2,Q3TNS5,0
P61205,Q8BFU0,0
Q9D9D8,P25322,0
P23798,P62849,0
Q99LX0,Q03347,0
P22723,P68372,0
P70372,P07351,0
Q61084,Q8C6B2,0
P68373,Q31099,0
P01631,Q9QXV1,0
P63137,Q8C6E0,0
Q60825,Q8CGS2,0
Q9CZB6,Q62425,0
Q9D485,P12023,0
Q9ERE9,P23804,0
P26231,P47708,0
O55234,P62862,0
P60605,Q59J78,0
Q9CQA5,Q9WV86,0
Q9CQ20,P04224,0
Q62083,P24610,0
Q8BYM5,Q9CQC3,0
O88384,Q9CQV5,0
Q9QYH6,Q61730,0
O55033,Q8BG40,0
P11609,Q04211,0
P61014,P55258,0
Q8CCI5,P62984,0
P23812,Q9Z2U0,0
P43432,Q60838,0
Q8BK30,Q61771,0
Q9QZS3,Q9DB40,0
Q9Z1K6,Q04735,0
O54786,O54788,1
P63017,Q9CQC7,0
P42866,P06804,0
Q9JIA1,P35456,0
Q64287,P59178,0
P04228,O08609,0
P01864,Q9D439,0
Q9DAM2,Q9ERK7,0
P70175,Q9JIK9,0
P16872,Q148A4,0
O54788,Q3TL44,0
Q9QUK6,Q04211,0
Q8C2B3,Q61730,0
O70570,Q3TTA7,0
P01801,O09108,0
Q64364,Q61179,0
Q53VQ5,P18527,0
P12815,P62245,0
Q99J83,Q14B62,0
Q61234,Q8BHN3,0
E9Q9F6,P47911,0
P13405,Q62277,0
Q91WQ5,P23818,0
Q9CSN1,Q61337,0
P41778,Q01147,0
O70174,P46414,0
P97471,Q9CZX0,0
Q63810,Q8K3Z0,0
Q3TWN3,Q99JY9,0
Q9DAK2,Q8BGW0,0
P97377,Q9CQP8,0
Q9WVS7,Q3TCJ1,0
Q8C0D7,P04426,0
O08712,P05977,0
Q6QLQ4,Q61730,0
P15314,Q8C0J2,0
Q07440,P14719,0
P09022,Q9JJN6,0
P01647,Q8CGK7,0
Q68FF6,P70343,0
P40336,P22366,0
Q8VCI5,P21784,0
P30280,Q9D495,0
P15116,P30999,1
P01723,P97465,0
O88634,Q60809,0
O35182,P03921,0
Q9DBR4,Q5R1B3,0
O70394,Q63934,0
O70394,P29341,0
Q9JJ59,O35955,0
Q9CQP2,Q9JIK5,0
Q3TNS5,Q9Z2W9,0
Q80TQ2,Q64339,0
P43432,Q04207,1
P01739,Q9CXW2,0
P01648,P48437,0
P51667,Q9ERS2,0
P70175,Q9WU38,0
P05214,Q9DAR0,1
P98078,Q6QLQ4,0
Q9CZ13,P04351,0
Q5R1F1,Q8CDD8,1
Q7TSN7,Q8R3V6,0
Q924H2,Q5BN45,0
Q9Z2U0,Q60838,0
Q60769,Q99N28,0
Q80V24,Q06890,0
Q9DCS9,O70477,0
P25799,P49817,0
O08543,P26687,0
P26450,Q60631,1
O09044,P61255,0
Q9JKV1,Q8CCI5,0
Q99P58,Q5SSZ7,0
P70326,P63011,0
Q8CGP4,Q9D9T8,0
P62751,P62892,1
Q61079,P62812,0
P63011,Q62425,0
Q60819,O08795,0
Q8CDU5,Q3TWN3,0
O35717,P52293,0
P62305,Q9R0T8,0
Q62277,Q03347,0
P01645,O88566,0
Q01114,Q9R111,0
Q61127,Q9WTK5,0
Q9QZE7,Q9WVB3,0
Q922G7,O70439,0
B8ZXI1,Q91YI4,0
P54728,Q9JI78,1
Q61160,P41778,0
Q8VEA4,O54918,0
Q505F1,P16858,0
P97318,P40338,0
Q91YD9,O54901,0
P60710,P62962,1
Q9D823,Q8BG40,0
Q8K2G4,P04228,0
P54763,P40226,0
Q99LM9,Q6PGF3,0
P62889,Q9DBL9,0
Q65ZL8,P39054,0
Q8R4I7,Q9EPC1,0
Q60972,Q04735,0
Q9CQV5,Q8R4G0,0
P26369,P15314,0
P22091,Q9JHS3,0
Q60778,Q31099,0
Q9QUI0,Q8BGU5,0
P03925,Q80ZS3,0
Q8VEG6,Q9CQJ4,0
Q8R2X8,P20826,0
P47941,Q7TSZ8,0
P97371,Q99K90,0
Q9R1P4,P13297,0
P15261,Q9JHD2,0
Q3TWN3,P62908,0
P70460,Q9CWY8,0
P61014,Q9QZE5,0
Q8C437,D2YW38,0
Q60749,Q99P58,0
Q8BJZ4,Q99JY9,0
O09100,O88786,0
P01645,Q99JY8,0
P27612,P20109,0
Q9DCA2,Q63943,0
Q9D7X3,Q9EQ14,0
O35864,P46414,1
P01580,Q9JKD8,1
Q80WG5,P50540,0
Q99ME6,P01837,0
P28574,Q80WG5,0
P23204,Q8CDU5,0
Q8BFZ4,Q9WTX5,1
Q9DBL9,Q9QZ06,0
Q8C180,Q60809,0
Q61006,P28574,0
P22366,P70434,1
Q61249,P28078,0
P22366,O35680,0
J3QMY9,Q9JIK5,0
P10417,P53566,1
P08152,F7BJB9,0
P05532,Q9Z0G0,0
Q00422,Q6P8Y0,0
Q8CIB5,Q9JHD1,0
P28076,Q61337,0
P63044,P35700,0
O54714,Q9D032,0
P09542,Q61216,0
Q9CQC3,Q8K4B2,0
P62482,Q8VDS3,0
P97378,P68510,0
Q80Z64,Q99LI5,1
Q9QZ88,P70191,0
P33242,Q8BGU5,0
Q921A6,Q07763,0
O88188,Q9DBG3,0
Q8BUN5,P61967,0
Q00322,Q924X6,0
P04919,Q9CZX8,0
Q9JHD1,Q5SW45,0
P42582,P70677,0
P0CG50,P54775,1
P52503,P16858,0
P46096,P70217,0
Q99LM9,P42208,0
Q99MB1,P62305,0
Q9WTL8,Q9WVB3,0
P97784,Q9D9D9,0
Q9JHD1,Q9ES46,0
Q3TWN3,Q03347,0
P14719,P10300,0
P01101,P09450,1
P63325,P09542,0
Q62093,D3Z338,0
Q9QYP6,P23780,0
P86048,Q9DC40,0
P27659,P01904,0
P0CG50,Q6R3M4,1
Q9CQV5,A2NTY6,0
Q99P58,P97377,0
P0DP26,P01723,0
Q7TQF7,Q9DB91,0
O08586,Q8R0W6,0
O88384,P70191,0
O35551,Q99JB6,0
Q148A4,Q9D0B8,1
Q9Z1K6,Q61884,0
P62082,Q03347,0
P01636,O35228,0
P58252,Q9CY58,1
P59114,Q9R1P3,0
Q8VEA4,P01801,0
Q08351,Q99L88,0
Q924A0,Q80XE1,0
Q8C437,O88942,0
Q3UYI6,Q80XE1,0
O70374,P22091,1
P30051,P46938,1
Q9DAS2,P54775,0
P19536,Q9CR68,1
Q91ZD4,P41274,0
P28574,P51141,0
Q04211,P01820,0
P20109,P52633,0
Q9JIY5,Q8BG40,0
Q9CQJ8,P43404,0
Q14C51,Q9JHD1,0
P11499,P70372,0
P09023,Q07832,0
P01756,P12023,0
P01647,P61372,0
P09021,Q7TMM9,0
Q9JI78,Q8C669,0
P18532,Q8VE22,0
O08609,Q8BVN3,0
Q9R1P1,O88811,0
G5E8A8,Q99KP6,0
Q9WVB3,Q8BHN3,0
O08915,Q61216,0
P70188,O55234,0
Q9CQ39,P42866,0
P27870,P97471,0
Q8VI24,Q8VCD5,0
O88384,P15209,0
Q64010,Q3TNS5,0
O35955,P01731,0
Q91V27,Q99P58,1
P24604,P97465,1
Q9DBC7,Q9D3X8,0
Q04207,Q9WTK5,1
Q9WU39,Q9WVR4,0
P52189,Q99JB6,0
O08603,Q9JM05,0
P45448,Q91ZD4,0
Q9D3X8,P08046,0
Q9Z1E3,P41241,0
Q9DCA2,Q9CPX8,0
O35593,Q9D8C6,0
Q5U5Q9,P18572,0
Q9Z1X4,O70439,0
Q9R111,Q920N1,0
P09542,P49817,0
O88508,P04224,0
Q80WG5,Q8R1I1,0
P50580,Q9EPU5,0
Q9DCA2,Q99MJ6,0
Q01114,P52795,0
P22366,P70196,1
Q8CIB5,P09542,0
Q80V24,Q08775,0
O35963,Q5R1F1,0
Q9DC40,O08675,0
P70434,Q9D9I1,0
P58252,O55033,0
Q9D4K5,P97459,0
Q64028,Q01147,0
Q9JIK9,Q8BLC3,0
Q91YD9,Q8VH51,0
Q62424,P49718,0
Q62179,Q61140,0
P01887,P01108,0
P01723,P01820,1
Q3V0Q6,Q99LT0,0
Q99P87,D3Z338,0
Q60773,P55258,0
P63044,P26231,0
P05977,P18760,0
P07356,Q60819,0
Q9Z0W1,Q9EQS3,0
A2AIP0,O54709,0
Q5NCF2,J3QMY9,0
Q7TQF7,Q62192,0
Q91YN9,Q9CQ18,0
Q8VI24,Q3UNW5,0
Q9CWY8,P70188,0
P49817,Q61127,0
O09108,P22682,0
P16858,Q62192,0
P16297,Q5EE38,0
Q9CXW4,P39054,0
P01575,Q63943,0
O54918,P68368,0
G5E8A8,P01821,0
Q920N1,Q9D439,1
Q9ERS2,P12815,0
P01942,P01867,0
Q60819,P56399,0
Q9JM63,Q6SP97,0
Q61234,P41969,0
Q64287,Q8R4A3,0
P41274,Q61881,0
Q9D9B8,Q9CXU1,0
P24610,P61924,0
P51683,Q9DBR4,0
P70444,Q9DCL4,0
Q9CR68,P60904,0
P14148,P99026,0
P15379,Q60954,0
Q9WU78,P70441,0
Q99P87,Q80V24,0
Q5SSL4,Q8BVM4,0
P00405,Q99M51,0
Q5XJY5,P20109,0
A0NA69,Q8K480,0
O54828,P30561,0
Q61584,P01592,0
Q9CQJ8,Q99JB4,0
A0A087WRI3,Q920D3,0
Q5XJY5,O70174,0
Q8CGS2,P15702,0
P47754,P15379,0
Q9QUM9,Q9Z1E3,0
Q9D8T2,Q8JZM0,0
Q61539,Q8BLC3,0
P70671,Q6P8Y0,0
O35089,Q9Z138,0
P14429,Q9ERE9,0
P99028,Q9EPC1,0
Q9Z2U1,Q61456,0
Q925K9,P84750,0
P48772,P15247,0
P70677,P15535,0
Q60692,O09110,0
P58801,Q9Z0W1,0
Q61079,Q6DID7,0
P47963,Q62170,0
Q9CXY6,P70343,0
P97454,P31311,0
P01631,P18529,1
Q8VCS6,Q3V0Q6,0
Q60629,Q8K479,0
Q9DAD0,P97333,0
Q99P87,P27038,0
Q8CBW3,P12960,0
Q3V0Q6,P62855,0
Q60825,P49769,0
Q9DAS2,Q08481,0
P01865,P19785,0
O55126,Q924X6,0
Q8CII9,P04187,0
Q9JHD1,O88485,0
Q9QUN3,Q8BFU0,0
P35330,Q8HWB0,0
Q9D9D9,Q99LI8,0
O70439,P01724,0
P08103,P26369,0
O88703,P68134,0
P18529,Q99L88,0
P63044,O54972,0
Q9CQT6,Q921E6,0
Q9CQV8,P31311,0
Q80WG5,P47811,0
Q9CQJ2,O55033,0
O35593,P0CG50,1
O70477,Q8VDM4,0
P41778,P58059,0
P21784,Q61768,0
P47708,P47964,0
Q07813,Q8K3Z0,0
P01647,O88188,0
P62908,Q9WU38,0
Q8K2G4,Q9JI78,0
P70217,P41969,0
P62317,Q00322,0
P28063,Q99LT0,0
P15209,P08103,0
Q9WVK0,Q9Z2Q6,0
P05977,P97457,1
Q8C6E0,Q9WUL7,1
O88188,O55033,0
Q5BN45,Q9D7W5,0
Q8CDD8,Q8K2G4,0
Q9QWV4,O70439,0
Q99K74,Q91VN6,0
Q9QZE5,P70441,0
Q91XL9,Q02242,0
P27792,Q9Z1X4,0
P20263,Q91XL9,0
P16054,O55029,0
Q9DB40,Q91ZW2,0
P61957,P97432,0
P23798,Q9D2M8,0
Q9DCJ5,E9Q9W7,0
Q9CQR7,Q91XL9,0
P43432,Q62264,0
Q9CQJ8,P47713,0
Q61190,Q99MH5,0
Q60821,Q91VI7,0
O54828,P62309,0
P00756,P35991,0
Q9D4K7,Q8CGS2,0
P14115,Q3HNM7,0
P28574,Q99ML1,0
P25446,O08795,0
A0A5E3,Q8C5G2,0
P41241,Q03157,0
P68372,Q5BN45,1
Q8VEA4,Q9CY58,0
Q922G7,Q9DAG4,1
Q5SSL4,Q9DAD0,0
P29752,P36898,0
Q9ERI2,Q9D8B7,0
P51141,P42228,0
A2NUE8,Q9D2N4,0
P70362,Q8JZM6,0
P62812,P03921,0
Q9D439,P43006,0
Q9QZ88,P39429,0
P39054,Q9CQ91,0
Q8CFI0,Q60722,0
P20109,Q8C437,0
Q8C031,Q2WF71,0
Q62179,P84228,0
Q8BK72,Q8CGP4,0
Q63739,A0A0G2JF94,0
P97767,P01808,0
Q5BN45,Q91X20,0
Q9JKV1,Q3V0Q6,0
Q9QUN7,P97372,0
P35329,Q9ER88,0
P53986,Q9DAM2,0
O88895,O54828,0
Q9CY16,Q91V27,0
A0A0G2JF94,P01900,1
Q9D9U9,P31938,0
O88621,P05132,0
Q9JHJ3,Q00560,0
Q61216,Q2TBA3,0
P28078,P01738,0
P15247,Q80XZ4,0
Q00422,Q8BUN5,0
Q9DAM2,P97377,0
Q02242,Q9EP73,1
O09108,Q811U5,0
Q14C51,Q5BN45,0
Q3UIU2,Q9CQC7,1
Q9EQS3,Q9DBR4,0
P63323,O88513,0
P01575,P30051,0
P00756,Q69Z66,0
P70347,Q9DCJ7,0
Q68EF6,Q7TSN7,0
P03893,P03903,1
Q3UXZ6,P52800,0
P41133,O54828,0
P62305,Q8C4G9,0
A0A087WRI3,Q9WTM5,0
O88634,Q8BYM7,0
P09055,P15806,0
Q9EPC1,O35613,0
P01635,Q61584,0
Q811G0,P70195,0
Q9JIE6,P70662,0
Q7TQF7,P22091,0
P98156,Q9CXU1,0
Q61733,Q8CII9,0
P27467,O54918,0
P25118,Q91WC1,0
Q8R4I1,P50538,0
Q8BVZ1,P62274,0
P00405,Q9DBL9,0
P70175,E9Q9F6,0
Q9D3X8,Q9CWH4,0
P03893,Q9DCJ5,1
P30051,P70343,0
P63141,Q8BYM7,0
Q9QZE5,Q9JIA1,0
Q8C456,P59114,0
Q8CGP4,O88703,0
Q8VEA4,P68040,0
Q99N28,P01648,0
Q64337,Q9CR88,0
Q9WU78,P84244,0
A0A2R8VHF7,P11103,0
P63085,Q3V3N7,0
Q9JM54,O70174,0
P01325,P46938,0
Q6PF93,Q9Z0G0,0
Q9WU38,Q9JIK9,0
O70469,O35526,0
P31750,Q9D3X8,0
Q99M51,P01724,0
Q8BHJ5,Q60636,0
P06869,P35456,1
Q9DCS9,P58064,0
P70340,Q9ERI2,0
Q9D6J6,P48787,0
O08609,Q8BLC3,0
Q9CWF6,O89110,0
Q00609,Q9QYH6,0
Q61327,Q9QZS3,0
Q6DIA7,Q9JHS3,0
Q9DCJ5,Q9Z0W1,0
Q61768,Q8VCW4,0
Q60787,P41183,0
P28063,P01820,0
Q9DB91,P01575,0
Q9Z2U0,Q921D4,0
O08712,Q80UL9,0
Q9DCA2,Q9QUM9,0
Q61423,Q9QZE7,0
P47941,O89090,0
P30561,Q80V24,0
Q3UYV9,Q8K245,0
P70340,P97471,1
Q8CDT5,P47757,0
Q9D4Q1,P62984,0
P35979,O35955,0
Q6ZWY9,Q9D495,0
Q80Z64,Q4KKZ1,0
P24604,P25206,0
Q99P58,Q61102,0
P06343,Q5EE38,0
P97302,Q80US8,0
Q9D9U9,Q9CQ54,0
Q9D2N4,P30658,0
Q9ERS2,Q8R2L5,0
Q61180,P70196,0
Q924H2,Q9D8B4,0
Q9CZM2,P61957,0
P42227,P51450,0
Q3HNM7,P06339,0
P62812,P63330,0
P25118,Q62073,1
Q9CQE3,Q9CQJ2,0
Q3U0V2,P08046,0
Q9JJX7,P35343,0
Q9DAK2,Q9JKS4,0
Q9CWF6,P01747,0
B8ZXI1,O55029,0
Q6PFD5,Q99PT1,0
O35228,Q9D439,0
P41778,P56391,0
Q8BJZ4,Q99K74,0
P00757,P63330,0
Q8CDJ3,Q91ZW2,0
P42669,P33896,0
Q8BVZ5,P30561,0
P62264,P97351,1
A0A5E3,O35182,0
P50396,Q793I8,0
Q91VD9,Q9D8B7,0
Q9D3X8,P03911,0
P62743,Q9DAK2,0
O09111,P03911,1
Q60821,Q9JHS3,0
P18531,O54864,0
B8ZXI1,Q5R1F1,0
Q07763,P47753,0
Q9CQZ5,P04351,0
P63330,Q8K480,0
Q9JIH2,O35526,0
Q9CPX7,P70191,0
P61957,Q9DAS2,0
P62309,Q6R3M4,0
Q99N84,Q99ME6,0
Q80UL9,P0DP43,0
P14206,Q99P58,0
P54818,Q5NCF2,0
Q08024,P50538,0
Q07763,Q60855,0
Q61180,P02089,0
Q61768,Q8VDS3,0
Q9JM05,Q9QZS3,0
P08207,Q91XL9,0
P09023,Q9DAG4,0
Q8R464,Q9R190,0
Q8VI33,Q8C4V4,0
Q8BGW0,P58801,0
P62881,Q9Z138,0
P15209,Q9QYK7,0
P49138,P35922,0
Q9CPR8,P70217,0
Q61188,Q9Z248,1
O88522,P58801,0
P51141,P56391,0
Q9QWH1,P51450,0
Q9D9V4,O88566,0
Q9D9U9,P47713,0
Q8R4I7,P54763,0
Q9DC69,P97333,0
A6H6Q4,P35991,0
P19221,Q9DCJ5,0
Q8R4A3,Q9CQH3,0
Q9CQT6,P97377,0
E9Q9F6,Q6IMH0,0
P47708,P52800,0
O54714,P70338,1
Q80UL9,P62264,0
P58801,O70439,0
Q9CY16,P01645,0
P03925,Q9DC69,1
Q61160,Q8CDT5,0
Q9CWH4,P41274,0
P68369,Q7TSZ8,0
P22315,P97471,0
O54709,Q8HWB0,0
P19536,Q9CQ69,1
P62908,Q925K9,0
Q6X6Z7,P01580,0
P18572,P14753,0
Q9CQV5,P70696,0
P01636,Q03358,0
P01590,Q99LI5,0
Q80VW5,P60605,0
Q9WU78,Q5BN45,0
Q9QUN3,Q61180,0
P01665,Q9CQY1,0
P42669,P48772,0
O35089,Q6P8X9,0
Q80X85,Q6X6Z7,0
P08113,Q04735,0
Q8BJZ4,P28700,0
Q9ERK7,Q9Z0W1,0
P04224,Q8VCQ3,0
Q8BX09,P09023,0
P60904,Q5BKP2,0
Q8BPZ8,Q8K3W0,1
Q91WD5,Q5BN45,0
P62482,P63141,1
Q9JJV2,O88447,0
Q9WU78,Q99NC0,0
Q61827,Q9Z0G0,0
P26043,Q91VD9,0
O08915,Q8R0L9,0
Q6P8Y0,P83940,0
P05132,Q148A4,0
P60904,P41241,0
P70372,P01731,0
A0JLY1,Q9DAM2,0
Q60770,Q60867,0
Q8K3W0,Q60838,0
Q99LI5,Q925K9,0
P01648,Q8VI33,0
P03921,Q9CQ18,0
P35951,P61967,0
Q8C0X7,P62892,0
P15247,O70435,0
Q61881,P01642,0
Q61180,Q8CFI0,1
Q9CZB6,P70445,0
P97371,Q8R464,0
Q91WG4,P60202,0
P33242,A2ARP9,0
P26049,Q8C031,0
P62082,O54709,0
Q32NY4,A0A087WRI3,0
P28700,P02088,0
P63143,P63073,0
P00683,Q02067,0
P62751,P62918,1
Q60598,Q9CR57,0
Q8C0D7,P68373,0
O09111,P28078,0
Q6SP97,Q3USJ8,0
P62702,P70326,0
O88703,Q02248,0
P14131,Q04211,0
Q8C6E0,Q62264,0
Q62192,Q62191,0
P05627,Q6QLQ4,0
Q8BVM4,P52800,0
P18526,Q8R502,0
Q8R2X8,Q8VHW2,0
P20109,Q9Z0G0,0
P15209,Q6PHU5,1
Q924Q0,Q9CQY1,0
P01660,Q9JL85,1
P70338,O70174,0
Q505F1,Q60953,1
P48025,Q8K3K8,0
Q9CZ82,P01808,0
Q9CQI9,Q9Z2U1,0
P63017,A2NTY6,0
Q9QZS3,P30282,0
Q8BGU5,Q8CHU3,0
Q64364,P08207,0
O70439,P54841,0
Q8CFI0,Q8C5G2,0
A0JLY1,D2D553,1
P48432,Q9QZE5,0
P50540,A2N494,0
P29351,Q9JHL1,0
Q6P3B9,Q9CY16,1
Q9DBL9,Q08369,0
P11499,Q3TWN3,0
Q65ZI1,O88653,0
Q64337,Q91VR7,1
P49615,P70191,0
P04919,O09108,0
Q9D125,P24860,0
Q3V3N7,Q9ES28,0
P39054,Q06507,0
Q60809,P48787,0
P12815,P28652,0
Q9D8V0,P16858,0
Q61102,Q65ZL8,0
Q03157,Q6R3M4,0
Q9EP73,Q9JM73,0
P68373,Q3U1F9,0
Q8R2L5,P05532,0
Q61337,Q8VCW4,0
P01631,Q7TQF7,0
P68372,Q8CDT5,1
P40226,O08712,0
O55203,P12815,0
P62915,Q61699,0
Q9CXZ1,Q9D6J6,1
O88566,P68510,0
Q61327,P01942,0
Q80Y75,P09055,0
P61205,Q8K479,0
Q64329,P48787,0
P14206,Q6ZWU9,1
Q3TL44,Q00609,0
A2ARP9,Q59J78,0
Q80WG5,P70195,0
P04213,Q60809,0
P15864,O88513,0
P01660,Q99LC4,1
P01660,Q8R0L9,0
Q08509,Q8CBW3,1
Q60925,P15314,0
Q9CQE3,Q9JHS3,0
P30882,Q62179,0
P04224,Q62158,0
Q8R464,O35182,0
Q9QZE7,P01101,0
Q9WU38,P59114,0
Q793I8,P50580,0
P27612,P59178,0
P70326,P00158,0
Q9JM73,Q9CWE6,0
Q6P6J0,P27659,0
P70445,Q62231,0
Q61730,A2A825,0
Q64373,Q8C0X7,0
P19221,P63141,0
P18524,Q9CPX6,0
P09631,P16054,0
Q61768,P53566,0
P04370,P97792,0
Q91ZD4,P61255,0
Q60629,Q99JW4,0
Q60803,Q80XZ4,0
P23198,Q8CCI5,0
Q99JX3,P10889,0
P48025,Q7TS98,0
